100000 100 4
80228680 448705246 680564907 643921953
345596933 297211765 494403615 900197027
182349434 417559641 627084691 721499851
231663073 692289116 544681039 323796260
16538562 34677206 565586659 964908770
64712757 274453393 927130269 846042600
230952657 883905439 770718049 306899184
742743692 812464247 819911090 912334450
53986205 546356705 770835008 678240102
66093850 819792586 992663851 675315917
369628913 669328990 884722390 287952276
695512217 767407166 676868518 644580799
919461112 923039683 569782370 98455981
846681120 349196082 171758887 783057222
156345451 826958954 148710129 521050277
228131337 224965590 260906899 76046066
648159028 458339265 320461277 146525459
782814692 431615816 92845637 213797667
959767089 862871026 168471435 818019501
965086586 741794115 780110871 714132375
109633769 938919139 889554118 22365892
301261882 772166581 681458330 83490095
746816613 189894125 622990264 179470212
50898716 254261822 311716604 684407935
713477932 424057517 281383767 700529309
765725053 416944655 178755881 88408803
886987359 281052031 6312297 818150216
101882313 313349048 760901978 555045035
766308250 650024057 570750152 70529154
263440743 783658590 712144 660476959
590561807 117772868 107083936 506601469
728430865 195177263 962931694 256420593
154453298 642251897 829610112 781774400
492962701 960375928 597787613 101470090
414898228 357835621 580294490 171139901
829611801 90766038 689151558 239619727
678759730 861516146 594652675 894128537
501431376 448869611 195453095 712696858
194711107 425041326 507581667 391501831
535110488 127477507 402066596 65607447
396452505 29387655 10605627 666395692
645600047 183868087 810829197 876532912
967097425 220737389 190463307 104580399
519635538 227480642 599155139 442719947
660403170 426904313 835815282 328269992
221368892 895080567 981315121 610350490
365895559 715799478 15939196 707061109
904954134 897468356 520337682 939908405
825099491 996973842 752820564 714942198
409994009 578999641 954248342 912333772
33241595 449114863 21125222 877463366
383425564 870380117 407827867 97307682
322325433 761421521 139621100 342043292
86386485 661019983 123196649 653486567
641678493 925714780 551485241 308978815
298205612 983898243 134871647 659056580
615678935 692630308 616937565 597622986
248424374 889183069 419671860 100671364
217883161 444249813 402176387 849503400
92874792 979027574 502282703 272618654
498753743 445873771 572534658 964239550
889814861 765192153 968704350 516061268
464861758 101180106 301214843 140032239
224276637 62027561 344819103 269649428
19990920 104488347 66790835 133580355
347278965 691220866 632215416 647795019
887688958 111598965 139850118 23184924
238270409 515814544 139954444 291982295
661274402 472566686 890326987 242219989
504919548 846297107 285947182 101791529
963162994 655247782 890150147 172172572
203836679 576830005 766158927 76348584
690411390 580627014 875158054 111052169
901512052 957404053 451441402 81191118
697714525 370133861 134967350 729088812
523001389 402690896 27247469 9301486
615629885 871009333 837903952 443477637
791927131 646970982 752785112 230585025
184696744 626039444 583216805 246143258
381142817 115474254 288160866 846144889
287316335 967190787 271827819 304827779
251741603 747314971 972668702 322605743
166294016 212188322 596481283 428341112
399873574 826205874 108782593 164437289
402308569 666543408 114908597 178082826
215877789 238756306 343489280 933587071
522810820 684422565 896814814 257203435
949286882 277430669 48467912 879296852
146108131 565104357 957402935 215342063
108776467 949502350 28264002 254756882
321572655 110558413 344650964 807783697
23783253 352007321 967273812 110702781
364819567 814590158 859185808 803274107
776738430 565452214 208477975 648785094
332000639 468533843 847201099 690685192
654239747 383427005 714188172 27603341
757612060 561517475 444737816 157372240
690180134 319186518 263129294 868900228
447410863 696909984 611492156 885692058
870479176 179953301 203440337 956382929
622362236 150462363 735208337 301379883
455787506 44142323 28729500 739175182
395700814 638331717 263871830 713116360
218271287 144146803 393334142 955376118
323462840 375504271 838801533 924251135
737642042 733601583 26660202 962607649
628957675 149649729 550091590 304825311
196027237 910170245 974630295 325153500
691480588 929376408 685312803 544966903
394633098 614454835 471440995 416266411
750613947 138452367 148777972 494196863
184957633 786682939 430200703 882809513
972781441 797187604 106004952 638598146
208398128 362122836 550211209 925461985
64401130 26659143 799899871 115533367
365414602 569573881 454244231 489908692
852244451 790152621 496830193 899078939
549383139 810195893 612203118 973031600
372184327 447332406 240642493 154682247
52757213 269251791 189443107 506639213
486448265 587612095 18250441 981214620
320504905 959935767 99680489 34440718
225365951 641689559 484830384 659740673
533431518 469717489 833377138 484657926
418372728 23199606 263993759 576868844
368436836 809914526 614996172 85206334
751256816 746562054 963459187 346286892
760423640 87344722 512456827 633721925
496789021 235032115 661335756 505568676
361509155 217985661 717387503 257058937
470279375 424827263 114956423 370820755
602181575 909372327 602780220 485659446
920111526 5576214 825300360 198895010
104272892 735926938 12780506 157884106
569218962 356989930 73921267 999746934
758588257 363353341 744921354 886066167
714928539 114059554 975399366 19746255
727575779 768912045 173787517 943511909
654731712 867373351 880828876 977367917
921463739 573397706 629925532 198997366
923718349 457695068 771235676 418981462
230855061 106747131 259913850 735324192
350760879 790782187 894946276 458682023
696546498 202890854 916672050 96454551
7652979 752311699 29331486 12858892
651894507 532408517 889960807 546549662
722946604 765019281 825577697 6914993
828393129 126241027 199369201 598259162
201973645 293681714 946992470 344008031
998758726 803403173 716761353 702053316
259896780 497792326 410869645 605339217
302188300 277035793 659308526 1287521
798477913 385295143 174121936 357160944
898427562 781695939 363033304 642572008
245789146 133533009 937779492 336113052
470452471 34233133 208539544 3846753
50585631 617807775 543573519 985263365
988049188 644865131 398192205 546624672
413569 445864335 139125652 750772948
967738328 884563314 540622477 901131617
702680412 108623516 361487502 128446498
860846183 140810669 913265121 48243931
807784509 424483847 996181397 129100381
827842267 5517533 194781601 252380693
145684285 288940135 174986833 149416316
43214616 735062892 990465910 442770523
717606577 612739973 482702654 822931891
900728241 251621762 160227022 285679695
585102408 105790934 992006463 663501649
838142076 564312912 474579205 494437798
19561998 331102205 274146573 385421669
407611969 842996751 433753726 446362394
128424724 499041120 100068419 860684971
706331503 634397872 429821862 945708587
808625536 391839999 723552728 550354762
559529291 419099432 667252151 864655503
710322994 768624415 818947233 763664947
919627204 426285188 819606330 666412317
236479702 151195463 260642433 811292871
240125930 533550484 536045616 423150700
202094098 924339415 981371731 118932162
231291374 118027393 224982003 399225313
415304123 994106231 544678841 83793415
903370796 852470084 440678335 125976510
775166778 236425859 31028127 230149541
193283211 33312948 852712388 452339015
995762621 664058810 119423739 617954073
790324573 475014530 186236429 313966828
91498454 143070166 50974901 677553923
588976032 955231165 303692363 282317026
426627521 265024894 986935903 861553634
646110965 448454872 657654949 218879049
605522228 16904176 602748313 193463080
993000105 58541213 128876521 21275901
154813467 541746790 314503955 491621942
312480684 233153801 422594258 11996875
534077809 257225710 311034285 901162563
171995131 745951051 168141405 296567181
346235587 37316338 666742843 341450206
336594485 389550648 746732601 359917325
18123709 137732275 360539665 925900225
718694357 406018543 584302421 782402730
113511791 458856942 68753092 479573905
95006899 604727808 563379915 695162006
154400264 55885812 311980606 472603174
518957250 770027077 21398929 621472814
812340364 487777450 453249001 874116169
981700100 682703241 16101206 139387223
371046760 830665593 469766912 418735034
49469875 959563223 901479150 351003717
513882145 462492362 378744618 528190631
960676700 213295611 733983311 160082960
120567965 213185886 294017320 726542685
408358166 279675936 692270394 743752573
469460819 465991526 408173402 516421033
202816573 785819497 507527927 334537795
936651010 86010160 47223991 734442756
643882946 58127312 512377736 114917975
300832661 990331222 867799497 797951910
381693092 727511697 102285960 810024751
757256819 429892531 853811950 405287159
898549724 538880940 132873749 832957502
527416256 142712473 902653076 318348174
392015181 598695635 680521459 973429598
877367394 667387537 140269513 933906943
123764302 742454536 419294638 262956557
823829211 341926646 934008548 435956903
278746787 392936967 295889275 969658619
194817143 624531756 149912340 814097380
323934422 250410437 424671794 557519345
359227511 547595387 132332907 191871886
443333276 663055780 96399610 500154356
430047787 346399153 548444747 573732513
862272642 630671269 335250488 960573890
660248702 707809802 784429407 216464888
777198380 407176721 952426556 884910487
749853478 535046566 537030366 38256785
650758317 831471636 149826509 548066195
592922643 895364660 875653428 750338924
431541705 99061895 930166659 339054699
375569253 550930457 128104536 604610466
830727393 912355305 800739724 363241209
861521690 63722256 663143258 815155375
264284666 51265318 58476882 167179301
837033378 771774203 454780648 744000767
812466772 558769783 114518118 726964607
45936798 285827021 177360139 376377115
455391152 76287617 817962450 520526267
681672419 45262192 668685139 714668950
590843224 239582600 208253310 121592636
197425556 683365907 81014149 256621987
207481199 342981177 869084361 105567926
580936361 259821945 380284565 875997604
688121115 396584875 522318898 150564532
498209264 387237989 466285557 275915947
269477420 124338854 907533015 261930658
820928387 310702973 936434984 172340740
874892878 93542620 379810966 689568327
370745431 177339388 440762036 83409841
644764554 994025430 730363316 333474786
217900177 605021006 683394689 204019708
359090945 528111440 261765223 469438493
14581826 189637386 672645312 178386903
53408018 162415276 868559908 907675132
565196270 813407342 450345116 952102719
462473025 400854324 565473316 649456742
957262186 195686237 404849196 960120950
119097569 534736389 896071089 366825401
542782794 282470414 637851279 655080322
434883036 969786744 86514694 873119335
471141199 539004316 868007160 626955449
46789940 987565789 896811199 976740484
694911163 5333998 66396129 858215195
729152550 794343357 592469618 4668317
881492456 232309052 895314251 176795832
313664179 737481573 679040042 942777210
546045053 264262704 48717016 553911833
95704030 33728298 588329978 619363857
582069248 86901442 151128899 566971338
440862480 967976296 458866457 918982175
151572555 910060531 25818521 123383330
812227554 677275591 48024594 590475712
588503845 827573086 953878013 629554270
844221527 954834503 653508264 453223686
777157301 430498839 974740229 792077764
416026500 480233156 58700644 666757033
188277510 827028720 461486638 697183247
346821395 33924598 230867133 657926830
865495540 398675390 214919933 347299296
232718606 535189014 190949160 378815227
416371908 681669423 955134776 476274552
588419477 154802182 585022570 120018883
621250424 863365975 134575877 39728885
183421916 966484613 496959689 621177136
843851626 803993729 106827678 953458925
378142566 379853702 493602215 266199599
591178955 376151445 485455038 680724450
710893972 615860125 285216742 561376748
685108012 928054770 85830245 912311295
562386899 132170652 659616973 463549593
673160018 284321639 255581367 400104105
904962992 614520489 120580882 319248103
833975554 170236680 421524409 236294963
94808716 52704005 779639450 18025201
208470987 51606011 560100769 870719182
615157993 375339240 86265357 966556217
382081704 840046710 939436616 800321004
737515127 228862509 221794960 985017083
694458742 334509790 208428953 587202664
248017699 704550013 97320734 974619711
527994872 443295783 36232286 941868309
669253893 10997733 562842720 761506288
177862103 247019756 6277753 502585843
89472164 28769996 598337830 253870472
963280320 33955679 233490882 773260017
439262645 233985116 925496759 847081962
91507480 209745661 73548331 792272173
919467360 937488529 264623363 84329381
901328840 227416287 386816888 610176594
930158247 415860033 707232505 531625964
649751553 189233059 173798873 899123964
670126791 51262911 320679334 735265932
546585192 929439992 388486972 199673100
251357688 319524417 876215673 329942275
885229845 262070694 73292662 724907047
717902894 250781703 56986443 980686145
521341950 549777299 449742724 521181980
790111981 232302701 132048265 352582112
933936663 76306828 348459561 323260874
722608026 825040427 985218662 675873944
288464806 709097374 547713740 732015781
511177240 311924255 379079811 528083006
851771269 612953638 698311550 986689029
655481283 68093435 190068124 439968396
409810111 509448300 951957221 883024707
925878307 826455709 564488033 58166079
531540646 894134933 32462678 223383867
265165514 753772354 48248265 506378665
767934969 120614931 829903142 755638746
623717049 780835310 229341011 882109186
935249555 988474397 377163825 800880387
516139149 670175073 321005587 579994847
632572191 101540586 144440905 85836174
584497981 528975132 278284970 719944841
495099316 326470950 360468988 954783967
254616175 146028255 961800010 957270158
14308017 776943278 61214270 514582010
581967288 899742730 747349300 351431583
473331000 554903244 525349615 3115964
427354092 648295392 167875163 703622047
809600487 781123588 915956873 89139104
764391189 635821220 33697852 194380593
105346825 781020327 979066793 703370070
505892608 515670730 102455205 296142438
567437493 207998898 798100072 833834879
858631932 941811142 44584037 692066477
737991924 73335143 829835192 696091698
273594868 449687058 298634596 580813605
395707617 201982807 806046249 328911047
960728311 982136413 259430275 595434699
867385438 7188757 885666542 620623566
75330116 975502970 961364313 960132545
917741174 843587459 358220270 93498308
163316438 44356674 749837611 580456146
601269054 34539424 303728943 366292749
443309902 325635867 470724390 922033377
740591604 964769339 525794478 137856200
853998113 124661214 967228439 793670870
437986456 628045183 348693219 693386554
628841492 784352471 877402928 208127189
192102427 584385799 523872016 552232014
609487577 554317948 807139037 570341956
616390598 132065084 205528656 477182682
284665545 654031772 967921000 500158750
900375427 23144525 511819252 669696962
957302471 843247037 292099472 7307545
772263363 446185983 257532107 679741557
904999561 704266126 488640132 898263924
714097873 533358745 201817692 919836050
147166360 788881608 616863567 67851646
508173880 661886244 450209878 27999383
248013227 225870544 361818833 123409462
470671366 874445927 579919657 976833414
850072903 886447593 266936881 576159144
481140452 981008234 724897381 859171864
166401574 707304512 781788972 44328601
634965828 497561491 5764345 662067247
92626280 615481559 515617664 147477505
574910282 633141151 430201196 845330368
17546911 417531019 103444597 624408317
673341988 246003752 889072553 547747167
601810031 633969834 500093621 686797908
202640918 815003053 252443561 669636373
505676141 494454803 269122756 920143260
533540768 914278918 646830106 976924251
770479003 953742968 552628655 638284366
828059325 975786822 553812328 923105454
732590587 668609207 109035473 384369575
474995223 785285306 53382418 958140601
680874520 667046140 125036541 561384844
626197317 606210849 755206958 664626563
519488657 782218728 362179725 6259154
773007674 251708116 714041248 942959352
841828031 333451648 355527487 640056182
4620255 306958642 348195431 820236853
745012463 363787610 929331115 516979231
454299064 968920369 698631809 415772433
814593054 359840764 364156317 444553185
818776074 701215880 443192776 754751337
416616154 15493171 781293551 768381803
593867590 549157121 354214598 685475591
301828770 911540290 617825397 327469499
827701046 176185072 842845953 46774197
342183197 325505120 887447611 651777204
536221800 773814600 885959622 779339795
649830737 426385576 767069304 276869703
75248294 585759917 956603281 750168450
134992969 289842617 874593198 371335172
142554145 873863492 897147802 936397904
64179117 387246771 114379099 718726612
837266992 827817383 377212130 532848238
506175755 402225071 336922772 511679694
63934208 80602781 758842217 653284743
525008357 946977596 424743731 416689985
542802833 921200933 247621650 152315806
996835769 427274197 473325314 385847555
897109173 791049372 776158861 624196917
204961372 380746162 809490817 889456371
187167708 859983748 984802217 201390346
139452527 20429232 140230530 575165811
297855572 118419541 958032945 815373138
33886715 217827868 138779639 783346317
358133030 773540288 933274420 749701682
43786664 258116884 601536150 793968992
919593621 266113994 242680127 613232979
570314273 987523766 231052926 327749100
691844949 504733298 516411509 417942059
597177991 169343815 802049478 258393094
315892827 171881761 326089964 407751893
481495523 30626598 163886286 889409539
752372925 68525739 368673562 401594703
27846678 604757180 386767676 124151352
812785811 258974002 946467789 180504205
354709393 8091152 9697988 534614146
864255625 603467443 234831877 918876482
133549720 812670455 811912385 368202091
805467016 203765459 734093475 47477507
35591954 620202132 378197799 364909911
330568259 768090451 398567948 548174435
355824788 345142903 17762441 85143209
648291967 15355749 818402524 763896151
543530364 324412868 538914560 884277330
97891621 154978699 764463162 468768724
504189511 860637219 687543854 917793504
247492681 570737615 716078253 492501779
718732048 181336779 946428915 699741524
863206083 113392200 145548491 188148682
541296745 891785698 139790523 564676419
315340552 878306858 762755639 863639517
627914773 884358488 123393989 191276319
451623818 54460804 32053637 114489703
569040189 669770371 961078795 388821756
515085015 600545991 945708132 904552535
229257548 720578689 665718875 764380058
789135623 434610746 339095150 834731128
700600042 57157539 164076737 230806025
153299397 397193895 148053877 245242530
663269548 875187155 450288323 18943212
178503820 220900437 427782855 145830052
132745161 362673830 89158373 416175138
997443967 766593748 555306949 963000756
270365337 840272760 917946613 252785446
457994122 334145145 234350152 159384066
843250019 384012955 260761944 467574002
906264966 123799498 686195517 120339900
937791751 249826610 537664921 672284539
401426386 454048117 779112721 295579691
428197921 142446266 345100675 519777872
416800115 153129044 743181209 632168581
99401541 389227675 824798734 632725507
360649738 7225851 845430000 349800333
275106028 255295626 379911669 459247479
858842356 767286806 326036954 988029230
721642066 930084350 11381215 345278017
794807672 379372803 95500897 74152825
499064537 431005115 397229789 543267381
795336956 283224160 722813157 119424503
941218135 563508120 37447157 912305439
553997845 485296086 18591923 312813506
181605203 116728410 926779055 260035587
835869913 268618370 107220976 3138294
10163821 441229950 620656743 892669392
922858431 116861169 377605877 179202559
333780528 710658169 248634599 127899786
954144990 363283327 77268870 549996566
225775875 575235158 197278256 461278694
565965772 61587042 595489674 648006922
976912057 762441881 917033982 455275362
859471920 225252779 757592405 891752874
339087957 402412995 227600422 524082291
309410942 882362035 119166774 686687169
609129792 746753936 632178557 822471195
20587986 868582755 983260551 186677120
667515148 298906208 40456938 261293859
701365672 107284849 674024851 636707021
388325260 529414162 158102351 84766391
559896563 249578568 301359910 733085013
480600330 569023332 427591816 723441502
694068828 242197775 917406209 518827715
702557241 898847383 840318720 332057768
229670760 90856044 753050808 72517824
428544375 179836855 191954090 997897264
159133157 841791733 839095579 807399284
833989772 122408155 982568281 794619519
756198004 463365454 282028717 740640494
750036529 579512867 248884155 988300769
817505170 204652422 615840398 918349313
11006213 564330150 347739744 646005023
964520978 625990143 70382204 954863332
859720082 922696583 964302681 384200941
166218302 158504345 41096556 524596710
690223222 485868751 20488627 434608553
386468445 509204100 852357782 569977222
718539374 820682101 976283253 37262003
86444245 777076607 845232101 472351410
830791666 146030385 87834480 408901993
918882435 223861415 969848661 55930177
859124538 223746442 374203160 698005091
749482632 160800302 216946504 850265801
589112418 471630559 722159316 443957664
386313780 852473455 34269811 469678924
505111654 596381533 114721043 765090668
489564066 179014152 704266875 326860836
318283979 263034032 971731786 269160181
520034966 6915847 602649365 167794870
330307369 132300026 498754514 161748438
543377408 987536990 90138287 113635672
258113413 168961305 228885591 28082253
852462963 23321078 671880103 855581187
248000191 19827979 752851298 27781124
242434752 689097181 474940133 313607401
899498300 550573879 360881679 597400192
626457817 961164811 104545059 725653841
244818698 819395698 779574588 439122894
155202777 647290219 798532320 83292198
456269910 971638704 225325794 323204071
350047399 575249980 673726976 674717098
46385639 208923510 928964754 713289504
496362222 419343144 614185183 138149355
149305003 180314522 839114187 799026504
933111667 363849788 395276047 965575804
252775426 132941851 395157813 970940415
926906822 479122418 185626740 51738586
314734968 429658284 160700148 915622838
895669112 420746201 743167961 25314686
985949767 750295664 724583636 992723360
551711125 205386047 809213295 792365352
61789835 423021610 890899912 903976934
910824914 797609926 3752981 237611397
273888989 90906073 134271588 515283019
275570953 143416321 402922147 221536094
597996797 274877102 275909993 700594181
928705620 280919269 613836560 214869191
651661920 751518111 682112535 44528316
265114997 335175577 563917798 328519
773881471 208360361 879188105 529234210
847350138 33060168 621391986 361715831
273800365 484115861 657679873 206304228
304263949 178507150 670803572 307741144
26653385 359796444 717763887 581314608
991891974 319008563 302495621 31562057
219086785 677433078 631997230 92269369
850345560 229571374 889803675 111058367
346121863 542394294 652593305 349095520
178275164 697960726 53861182 482195219
112780092 294938818 895881956 253650596
950692545 560084487 608209623 182081728
434705505 165700884 435860059 746847127
755512582 947422361 174330635 654933828
161857974 324595889 629788673 96675286
796627238 566201630 47998371 211684700
60434515 437582077 612277731 683041895
629237056 749776175 205306029 955998354
647290488 717611774 578936471 870363962
911238321 205529020 625040438 734648408
382274440 754381624 929271784 934954581
345532576 507300723 234664950 490614705
463989063 171838183 315221380 711197084
903896186 330920586 201519215 66927929
957895223 150957922 683861520 298192199
210834746 580232700 856467135 767646622
571781725 803573220 406815400 686074902
724204248 412260306 802660226 377096509
873109882 500238807 54158422 733849145
911694807 430588607 972604386 381325979
282944228 151484959 844893696 293179054
147263189 214917152 37143945 135607312
560259580 907416718 874468612 452023265
115634940 699549553 946167038 57753885
690903180 211578734 486990192 545086309
62713500 156788892 792208609 22914858
220950163 539498287 864305278 26806386
166841265 493307992 379843566 487343762
907784368 46735111 923776028 454156390
924436976 231571166 48565679 641725871
477525439 377738200 612937198 894383032
850996267 38010957 86236549 741778068
91856607 813923927 952946694 999862708
24249792 34220743 926111385 62427057
149878612 465563286 417321938 687818465
467733086 791865880 691375629 693214746
189736517 223993319 920443182 327837760
175385645 870024799 478196605 930262304
812808600 683598867 195963395 658735977
110050337 642794566 424437292 437174554
988372177 64627899 30248094 706024686
327136258 452354962 668788573 578632272
71150695 4435552 926356310 503422669
406481225 410444710 774934387 752863205
654011331 377154627 62473115 609988907
951936638 915037980 17573231 674934480
475997135 75933761 355345145 583984286
298185760 885452728 414660357 981650902
308323390 325543209 734692682 200597366
423004434 879966627 902013440 101913687
526978980 925588213 477299620 69278943
76613592 141313366 33239092 852653478
349349188 5066826 406436643 490766934
746427988 710210230 498246765 451580450
430162853 332678317 326932650 123139341
796880419 907623775 827608463 744294087
806053330 981095264 527637202 334638890
415207857 495118713 149680878 83904560
631638705 927497691 126311017 654825437
607797579 46018787 337789503 184975788
259769532 354073352 798220483 206696116
26269203 419590803 236189126 623373202
360269727 251527636 746732117 554996374
203961068 215064186 963940131 110721853
578914610 156340589 593698935 15691882
652526668 516013962 231485887 329155723
835482248 371044200 794807311 641776765
99667830 245551655 697072412 7413368
113776553 505638468 394370053 752572074
116900267 360740965 833101647 380333257
563287887 675926709 822642223 929475673
614735913 981054 824008675 160407444
24664731 790484908 627567750 38543603
531738760 665466267 381889096 473615790
662496918 743463667 54921108 127544939
140674507 554077443 709532510 195176250
953142895 740907162 116393275 897790758
471443172 305680283 474376486 91217090
648934315 194624643 652844289 798640893
23307670 330814074 624752280 54712557
246810266 878701564 572811028 304043417
352552931 470198563 829211261 816319175
408899994 607129449 625821238 427875175
183617127 822160575 299742613 826456069
950137652 54980612 494453538 419719232
541359827 526452238 464137033 273845113
498939422 654877054 431969097 214081055
709020870 436759214 618147468 848024202
261080756 796266505 114545196 455057114
118707118 451604559 616988606 175976922
899132074 680880176 353797692 239395234
636235567 644194141 659465475 820408699
967835254 396176268 272852430 15930274
845546319 414595185 633175992 871170794
714133923 436021333 19624297 703362274
924183111 55467090 412386855 796902656
360130385 20151615 57115891 169766554
91291857 657904976 895029590 829388012
521318227 117286615 793342264 489510228
168205304 741365449 288432498 680910011
744150614 426769890 177335003 129057164
900993927 285802549 756229397 845378517
248179298 683810084 355926118 199238425
305972765 824819324 771579820 815580243
631919409 742125387 411498673 518072759
98336177 828611860 786645261 144916782
61783957 648958217 722142922 366969944
81508356 195133047 122647051 809010097
545771262 4012359 862509522 122278886
46056171 108119114 477397474 160233831
521954250 529503601 950096529 712404347
528454301 177400901 210958523 125763557
110158577 419032425 371956779 653609542
639685704 838389516 307472391 669068194
380427490 218748007 682720476 934741002
411301844 714792483 671164997 804118601
690427699 474087417 204653826 200493170
887166159 254130548 462634482 169289384
561962025 893681737 891801841 308373631
528239776 790683988 156429993 700824091
110661456 496917305 580253267 584783259
29001003 102249463 774916134 774888945
99767726 434077013 937184908 454960483
58324598 384925201 413059157 649287419
685789248 264164342 988839393 26169781
700664993 802183720 987633228 959942934
818255444 946549913 576662079 940960781
219766962 142449108 704343115 729158827
803261188 948882719 987494963 530036720
691146880 883836828 481905202 486276806
810411805 923180390 979561306 887380497
482734992 832154387 114273973 149822566
699860576 577215132 793853528 668223336
732180131 736392612 248356278 234341724
800720328 458645552 314371124 979609903
948467752 276892064 518301697 567952020
245515658 198225653 265222588 96981690
271025506 931583796 201267912 738437100
468671825 502365619 115720799 592952650
438964004 287217506 296559343 468135816
293044518 6572635 678034651 128281920
377120115 628729172 371015429 873084107
856956765 915438044 282553696 329573954
950847503 251395499 44573082 934706039
251212720 748401057 617445096 450919624
509160790 585756821 19427165 12571314
686807007 421673590 729107892 410974149
940651099 72586434 527125155 175358132
521183244 132713695 93150006 573385038
103473603 347806952 190594885 291992538
566032424 419374692 37525767 400224160
917846937 830980437 52715163 516017808
90384989 152718234 392652053 651165728
457857228 764250617 64383650 393433396
915133476 793135782 643156929 518511244
826457767 298683798 648538091 745779177
756140948 215165916 197212780 790142851
865304324 23617865 888281424 132716144
802471445 196265632 132015451 4372786
636880654 982870341 557949678 744437570
479663281 755591468 398547226 904558165
245351980 618667972 490451483 229756145
117427530 883775495 140798653 500624040
778880001 783193795 64660249 943628145
207330594 793811687 257757517 442341465
199157978 61871350 400068689 850111781
717649271 207130687 342131300 208739326
911344850 177936723 959755974 813036471
981071713 918188581 25313754 594455079
9214619 781660585 520566020 499391622
938271737 536854702 1952171 253930690
177718637 182009962 993623768 317364765
42086078 786136809 36274880 584579406
757014061 12321864 438203844 955986859
953394579 376974362 531143429 293772220
502963952 139044519 483632199 763991042
264574725 738342303 650815483 903888162
276836834 830633817 735694392 384224099
852074333 201984778 684811353 532271316
984342765 829587218 420432958 846209593
716318207 410985738 347665091 920187426
671275413 632250444 977633406 521187224
202801453 653116988 806604136 515579599
444379274 111438216 378936565 269915660
702486936 327708398 715871041 527170306
571329163 939340452 601023742 671378147
51279070 984145843 229979183 73958555
5179491 111782786 303331812 344690764
767632548 908487128 492907082 15874235
887786025 758423005 563226012 732826451
606812639 617612481 376984968 936278728
317159294 764021059 854888408 919017695
926335177 398732384 703353746 908606952
237400697 372657378 816926853 135227535
967680316 700722801 164506795 4474543
125254530 542348684 22431617 322759637
581579043 940621149 576290127 21296752
103933193 334413278 924566408 784791025
942576572 809524104 695127452 176424592
875202089 800524920 620331143 713979892
990000770 59455070 91504277 100077465
914897440 688909612 476743651 304322668
664247168 246499334 647941163 752368697
434405043 140872702 688981758 829258468
97128771 685464912 409656849 809198967
72549472 164018137 544421312 541225442
154799673 155718234 783260798 898496184
753688388 124918380 614317224 266876866
562986131 605111748 310496251 869809365
500094429 225046685 794876147 693375709
274092646 325028752 49888715 995115029
115410174 391471442 941789648 866301841
330785830 770126600 325915791 317035644
246375563 295654410 308354455 563539625
410736159 212412641 684705409 689330425
47656822 675067174 326825311 359542187
452974091 871505318 489700494 30028550
303235386 349939862 167229432 634228430
374659961 611202560 626780837 284609403
969009988 676687714 221141334 658479144
738510783 878133755 11233263 536899430
791394323 646154234 93026621 976780832
124764279 99664049 181224216 866174264
784141516 298585854 299187623 104526724
779757299 838521779 448371842 825554955
554968343 506160798 749832397 968197898
216149214 213816928 744843240 695091281
210528305 386783959 390933621 120026431
46583258 534293578 906581516 42492143
696877658 534673271 324302411 761498218
863440958 85308703 348014178 137268953
214268606 493386860 308071435 348505243
864669341 289801280 255450937 525508556
453558461 691746489 3244484 170828850
721267694 342549031 476729024 920532195
16674481 868811953 615007481 399496351
525244464 971023423 741686799 600603386
996905292 545718228 465690325 159543058
412876118 828851987 127134266 725826964
178366276 188650405 384568208 978083284
570152228 130699560 885830172 932212735
23652820 308013690 619606490 953945965
542260933 362279237 547245172 533299688
402840861 796630007 322900433 989929581
164011486 777503784 851932086 505189219
332871675 82764339 280759656 425152260
407183390 212511531 168245537 677780556
628048544 503719659 969219598 416613735
466794732 623264230 49058231 207115307
661752101 347211654 46685693 338144442
852503251 553521839 884142327 737059379
705712958 183235591 586944631 968450872
86674685 812657668 440264293 662887013
749844109 189752343 502558324 543106727
666227893 668518204 327930961 650236225
218968717 868863706 726028982 432264807
149125423 521048677 424982681 836630303
914130100 691452337 994470919 784553584
903799725 651260520 431261467 278178188
427676402 28755629 556968569 391537499
866230142 308287292 669133962 466039614
611491730 160239719 537275207 706852949
970477188 833092849 804834407 344676681
551020771 811344641 127160586 254274820
688080412 857215647 575059098 380669924
625971404 365125573 910831396 764608774
707736792 148367176 854196852 317694104
731796103 233302707 624628724 277475864
475268087 110114997 898138260 529585853
324402405 275031410 391818396 981862320
930049647 904834227 768497545 762076219
644274917 784378785 200792742 21804265
784221296 446483757 915412024 926564964
295909484 620272421 813848655 800086653
877588431 953273250 220157052 571508073
576048332 426043450 285320898 320481293
724991169 324513847 183226148 172925462
172770929 459571352 540556818 303129983
389707334 636843320 984556286 899424803
431817642 57541434 66023807 79388575
437695617 19093304 375076976 672669493
130440842 254563233 817027299 661755004
401771584 241727467 374529108 239640327
774391401 948613738 115395976 71621672
4516831 894109102 575441582 515116848
991727280 669587924 487660529 160713404
217616387 420984174 998847668 823620693
825385653 186266374 372848841 786581061
788794510 917246711 540176597 82922101
214847224 353462040 244140184 164551961
224387195 199126258 538868476 421602381
367593478 597743597 733336193 410515832
637626917 46654027 332738198 17478270
322277639 822705270 177823595 453302842
718017558 198057749 380208755 193752258
227528886 780952393 321044705 495799366
224263472 444246015 392125263 397294931
257793044 705949174 779869528 705406820
236809565 474868863 375641052 657528394
